,Date,Time,Wellside Pressure,Measured Density,Slurry Rate,Pump Time
1385,9/10/2020,6:01:27,8547.9372072,0.714644,100.664139,23.083333333333332
1386,9/10/2020,6:01:28,8553.7872072,0.724378,100.638092,23.1
1387,9/10/2020,6:01:29,8543.3334957,0.723543,100.377625,23.116666666666667
1388,9/10/2020,6:01:30,8537.668945200001,0.723543,100.377625,23.133333333333333
1389,9/10/2020,6:01:31,8565.2586918,0.723722,100.27346,23.15
1390,9/10/2020,6:01:32,8548.4715822,0.726274,100.377625,23.166666666666668
1391,9/10/2020,6:01:33,8539.0795899,0.7254430000000001,100.507866,23.183333333333334
1392,9/10/2020,6:01:34,8570.2368168,0.7218060000000001,100.612038,23.2
1393,9/10/2020,6:01:35,8547.9416019,0.707542,100.69017,23.216666666666665
1394,9/10/2020,6:01:36,8564.700585600001,0.7037,100.664139,23.233333333333334
1395,9/10/2020,6:01:37,8553.345995700001,0.699347,100.533897,23.25
1396,9/10/2020,6:01:38,8555.806933200001,0.698367,100.403679,23.266666666666666
1397,9/10/2020,6:01:39,8549.5614255,0.698367,100.403679,23.283333333333335
1398,9/10/2020,6:01:40,8551.2023442,0.700466,100.403679,23.3
1399,9/10/2020,6:01:41,8563.9157226,0.699371,100.403679,23.316666666666666
1400,9/10/2020,6:01:42,8580.911132700001,0.697047,100.377625,23.333333333333332
1401,9/10/2020,6:01:43,8555.0097654,0.692948,100.377625,23.35
1402,9/10/2020,6:01:44,8544.54375,0.695272,100.403679,23.366666666666667
1403,9/10/2020,6:01:45,8539.81875,0.699481,100.2995,23.383333333333333
1404,9/10/2020,6:01:46,8520.5865231,0.698585,100.325554,23.4
1405,9/10/2020,6:01:47,8537.6241207,0.702852,100.403679,23.416666666666668
1406,9/10/2020,6:01:48,8543.75625,0.702852,100.403679,23.433333333333334
1407,9/10/2020,6:01:49,8539.8591798,0.711264,100.377625,23.45
1408,9/10/2020,6:01:50,8576.2573245,0.7218060000000001,100.2995,23.466666666666665
1409,9/10/2020,6:01:51,8552.41875,0.730783,100.2995,23.483333333333334
1410,9/10/2020,6:01:52,8549.1896481,0.7374350000000001,100.377625,23.5
1411,9/10/2020,6:01:53,8531.7284178,0.741758,100.612038,23.516666666666666
1412,9/10/2020,6:01:54,8542.728808200001,0.7455510000000001,100.638092,23.533333333333335
1413,9/10/2020,6:01:55,8535.911132700001,0.7554270000000001,100.58600600000001,23.55
1414,9/10/2020,6:01:56,8545.2873048,0.758587,100.664139,23.566666666666666
1415,9/10/2020,6:01:57,8541.1045899,0.758587,100.664139,23.583333333333332
1416,9/10/2020,6:01:58,8553.2449221,0.763846,100.664139,23.6
1417,9/10/2020,6:01:59,8541.2012697,0.767571,100.716225,23.616666666666667
1418,9/10/2020,6:02:00,8542.600488,0.768879,100.794365,23.633333333333333
1419,9/10/2020,6:02:01,8547.0284178,0.775176,100.846458,23.65
1420,9/10/2020,6:02:02,8541.7347654,0.788369,100.846458,23.666666666666668
1421,9/10/2020,6:02:03,8545.553613,0.8018149999999999,100.716225,23.683333333333334
1422,9/10/2020,6:02:04,8549.128125000001,0.813081,100.664139,23.7
1423,9/10/2020,6:02:05,8559.322558200001,0.82068,100.664139,23.716666666666665
1424,9/10/2020,6:02:06,8557.356445200001,0.82068,100.664139,23.733333333333334
1425,9/10/2020,6:02:07,8550.6301755,0.828923,100.716225,23.75
1426,9/10/2020,6:02:08,8545.2934572,0.840083,100.794365,23.766666666666666
1427,9/10/2020,6:02:09,8534.6683596,0.849941,100.82040400000001,23.783333333333335
1428,9/10/2020,6:02:10,8537.2883793,0.856176,100.846458,23.8
1429,9/10/2020,6:02:11,8555.8438476,0.8579610000000001,100.716225,23.816666666666666
1430,9/10/2020,6:02:12,8558.2309572,0.8580770000000001,100.612038,23.833333333333332
1431,9/10/2020,6:02:13,8545.412988,0.858087,100.533897,23.85
1432,9/10/2020,6:02:14,8555.160058200001,0.858559,100.533897,23.866666666666667
1433,9/10/2020,6:02:15,8565.271875,0.858559,100.533897,23.883333333333333
1434,9/10/2020,6:02:16,8547.3439452,0.85814,100.58600600000001,23.9
1435,9/10/2020,6:02:17,8546.083594200001,0.858094,100.638092,23.916666666666668
1436,9/10/2020,6:02:18,8546.0581053,0.8562780000000001,100.664139,23.933333333333334
1437,9/10/2020,6:02:19,8537.088867299999,0.8583879999999999,100.664139,23.95
1438,9/10/2020,6:02:20,8550.483398100001,0.857513,100.58600600000001,23.966666666666665
1439,9/10/2020,6:02:21,8562.8513673,0.856374,100.612038,23.983333333333334
1440,9/10/2020,6:02:22,8550.9650394,0.851873,100.533897,24.0
1441,9/10/2020,6:02:23,8549.9244144,0.851583,100.612038,24.016666666666666
1442,9/10/2020,6:02:24,8526.5859375,0.851583,100.612038,24.033333333333335
1443,9/10/2020,6:02:25,8536.0614255,0.8505879999999999,100.664139,24.05
1444,9/10/2020,6:02:26,8527.0948245,0.8492770000000001,100.664139,24.066666666666666
1445,9/10/2020,6:02:27,8548.8029298,0.8491360000000001,100.768311,24.083333333333332
1446,9/10/2020,6:02:28,8554.3224606,0.8535219999999999,100.716225,24.1
1447,9/10/2020,6:02:29,8558.9041995,0.8579690000000001,100.481812,24.116666666666667
1448,9/10/2020,6:02:30,8550.419238,0.8580770000000001,100.507866,24.133333333333333
1449,9/10/2020,6:02:31,8552.615625,0.858087,100.638092,24.15
1450,9/10/2020,6:02:32,8535.6290043,0.8590059999999999,100.58600600000001,24.166666666666668
1451,9/10/2020,6:02:33,8542.0801755,0.8590059999999999,100.58600600000001,24.183333333333334
1452,9/10/2020,6:02:34,8526.6966798,0.858189,100.507866,24.2
1453,9/10/2020,6:02:35,8548.0321293,0.8581,100.429733,24.216666666666665
1454,9/10/2020,6:02:36,8531.127245700001,0.8605389999999999,100.533897,24.233333333333334
1455,9/10/2020,6:02:37,8520.0319332,0.8595719999999999,100.664139,24.25
1456,9/10/2020,6:02:38,8522.0542971,0.8610190000000001,100.58600600000001,24.266666666666666
1457,9/10/2020,6:02:39,8531.6000976,0.8631530000000001,100.533897,24.283333333333335
1458,9/10/2020,6:02:40,8533.699804799999,0.8618180000000001,100.533897,24.3
1459,9/10/2020,6:02:41,8526.029589900001,0.8654440000000001,100.507866,24.316666666666666
1460,9/10/2020,6:02:42,8529.985547100001,0.8654440000000001,100.507866,24.333333333333332
1461,9/10/2020,6:02:43,8533.4361327,0.8630639999999999,100.429733,24.35
1462,9/10/2020,6:02:44,8530.394237999999,0.864165,100.403679,24.366666666666667
1463,9/10/2020,6:02:45,8546.2356447,0.866756,100.429733,24.383333333333333
1464,9/10/2020,6:02:46,8560.1601558,0.870627,100.58600600000001,24.4
1465,9/10/2020,6:02:47,8532.1511721,0.8832540000000001,100.69017,24.416666666666668
1466,9/10/2020,6:02:48,8517.817089900002,0.885608,100.69017,24.433333333333334
1467,9/10/2020,6:02:49,8517.4971678,0.885033,100.612038,24.45
1468,9/10/2020,6:02:50,8520.144433200001,0.879862,100.638092,24.466666666666665
1469,9/10/2020,6:02:51,8546.9668947,0.879862,100.638092,24.483333333333334
1470,9/10/2020,6:02:52,8536.1616207,0.8857440000000001,100.716225,24.5
1471,9/10/2020,6:02:53,8542.4229495,0.888576,100.69017,24.516666666666666
1472,9/10/2020,6:02:54,8533.5574221,0.88776,100.664139,24.533333333333335
1473,9/10/2020,6:02:55,8537.3384769,0.892334,100.664139,24.55
1474,9/10/2020,6:02:56,8544.225585600001,0.900754,100.638092,24.566666666666666
1475,9/10/2020,6:02:57,8539.8451173,0.904451,100.533897,24.583333333333332
1476,9/10/2020,6:02:58,8526.099902400001,0.907007,100.612038,24.6
1477,9/10/2020,6:02:59,8539.336230300001,0.90436,100.612038,24.616666666666667
1478,9/10/2020,6:03:00,8540.9525394,0.90436,100.612038,24.633333333333333
1479,9/10/2020,6:03:01,8526.7669923,0.90065,100.69017,24.65
1480,9/10/2020,6:03:02,8544.5507808,0.894776,100.69017,24.666666666666668
1481,9/10/2020,6:03:03,8530.0066404,0.8945930000000001,100.664139,24.683333333333334
1482,9/10/2020,6:03:04,8528.784960600002,0.8860680000000001,100.664139,24.7
1483,9/10/2020,6:03:05,8530.2878904,0.882624,100.69017,24.716666666666665
1484,9/10/2020,6:03:06,8530.7985351,0.887114,100.768311,24.733333333333334
1485,9/10/2020,6:03:07,8541.2364255,0.890752,100.768311,24.75
1486,9/10/2020,6:03:08,8561.7553707,0.894658,100.794365,24.766666666666666
1487,9/10/2020,6:03:09,8564.9458005,0.894658,100.794365,24.783333333333335
1488,9/10/2020,6:03:10,8535.4127928,0.901597,100.69017,24.8
1489,9/10/2020,6:03:11,8537.9378904,0.910624,100.664139,24.816666666666666
1490,9/10/2020,6:03:12,8525.528613,0.917968,100.58600600000001,24.833333333333332
1491,9/10/2020,6:03:13,8513.5420899,0.925549,100.533897,24.85
1492,9/10/2020,6:03:14,8534.8125,0.9293790000000001,100.664139,24.866666666666667
1493,9/10/2020,6:03:15,8540.4858399,0.9362,100.742264,24.883333333333333
1494,9/10/2020,6:03:16,8527.6977543,0.93845,100.846458,24.9
1495,9/10/2020,6:03:17,8515.971387000001,0.9412590000000001,100.924583,24.916666666666668
1496,9/10/2020,6:03:18,8534.7079101,0.9412590000000001,100.924583,24.933333333333334
1497,9/10/2020,6:03:19,8543.9750976,0.945117,100.768311,24.95
1498,9/10/2020,6:03:20,8527.942969200001,0.947617,100.559952,24.966666666666665
1499,9/10/2020,6:03:21,8542.9977543,0.9467260000000001,100.533897,24.983333333333334
1500,9/10/2020,6:03:22,8543.733398100001,0.943702,100.533897,25.0
1501,9/10/2020,6:03:23,8525.9346678,0.939325,100.742264,25.016666666666666
1502,9/10/2020,6:03:24,8516.7465822,0.942419,100.716225,25.033333333333335
1503,9/10/2020,6:03:25,8530.0321293,0.9447459999999999,100.664139,25.05
1504,9/10/2020,6:03:26,8508.465527400002,0.945825,100.638092,25.066666666666666
1505,9/10/2020,6:03:27,8509.6705077,0.945825,100.638092,25.083333333333332
1506,9/10/2020,6:03:28,8519.385058200001,0.946733,100.559952,25.1
1507,9/10/2020,6:03:29,8537.456250000001,0.948031,100.559952,25.116666666666667
1508,9/10/2020,6:03:30,8534.5479495,0.9481719999999999,100.612038,25.133333333333333
1509,9/10/2020,6:03:31,8531.1958005,0.9481860000000001,100.533897,25.15
1510,9/10/2020,6:03:32,8557.033007700002,0.94479,100.742264,25.166666666666668
1511,9/10/2020,6:03:33,8523.874512,0.943019,100.664139,25.183333333333334
1512,9/10/2020,6:03:34,8536.800585600002,0.9430360000000001,100.559952,25.2
1513,9/10/2020,6:03:35,8535.4453125,0.9419350000000001,100.533897,25.216666666666665
1514,9/10/2020,6:03:36,8537.1090822,0.9419350000000001,100.533897,25.233333333333334
1515,9/10/2020,6:03:37,8516.4960942,0.939826,100.533897,25.25
1516,9/10/2020,6:03:38,8529.4757808,0.939218,100.559952,25.266666666666666
1517,9/10/2020,6:03:39,8534.7905274,0.9352659999999999,100.481812,25.283333333333335
1518,9/10/2020,6:03:40,8527.4920899,0.936832,100.403679,25.3
1519,9/10/2020,6:03:41,8526.331933200001,0.9331430000000001,100.325554,25.316666666666666
1520,9/10/2020,6:03:42,8523.9694332,0.934686,100.481812,25.333333333333332
1521,9/10/2020,6:03:43,8522.790820200002,0.9337110000000001,100.455772,25.35
1522,9/10/2020,6:03:44,8524.5925779,0.927262,100.559952,25.366666666666667
1523,9/10/2020,6:03:45,8534.6296875,0.927262,100.559952,25.383333333333333
1524,9/10/2020,6:03:46,8539.8547851,0.9208799999999999,100.638092,25.4
1525,9/10/2020,6:03:47,8550.7426755,0.9137639999999999,100.481812,25.416666666666668
1526,9/10/2020,6:03:48,8540.0507808,0.910833,100.507866,25.433333333333334
1527,9/10/2020,6:03:49,8523.6152346,0.910057,100.455772,25.45
1528,9/10/2020,6:03:50,8529.910839900002,0.917743,100.429733,25.466666666666665
1529,9/10/2020,6:03:51,8527.078125,0.911277,100.481812,25.483333333333334
1530,9/10/2020,6:03:52,8520.7456053,0.906249,100.612038,25.5
1531,9/10/2020,6:03:53,8522.0753904,0.90407,100.716225,25.516666666666666
1532,9/10/2020,6:03:54,8536.9535154,0.90407,100.716225,25.533333333333335
1533,9/10/2020,6:03:55,8519.5916019,0.903897,100.768311,25.55
1534,9/10/2020,6:03:56,8515.1540043,0.9058069999999999,100.794365,25.566666666666666
1535,9/10/2020,6:03:57,8522.3012697,0.921737,100.716225,25.583333333333332
1536,9/10/2020,6:03:58,8524.8799803,0.921737,100.716225,25.6
1537,9/10/2020,6:03:59,8534.8520505,0.9325209999999999,100.69017,25.616666666666667
1538,9/10/2020,6:04:00,8531.9920899,0.935636,100.742264,25.633333333333333
1539,9/10/2020,6:04:01,8543.3141601,0.9374629999999999,100.768311,25.65
1540,9/10/2020,6:04:02,8553.873339900001,0.93781,100.742264,25.666666666666668
1541,9/10/2020,6:04:03,8536.7794923,0.93781,100.742264,25.683333333333334
1542,9/10/2020,6:04:04,8531.097362999999,0.942477,100.638092,25.7
1543,9/10/2020,6:04:05,8521.605175499999,0.9428290000000001,100.559952,25.716666666666665
1544,9/10/2020,6:04:06,8523.2443356,0.944925,100.612038,25.733333333333334
1545,9/10/2020,6:04:07,8527.454297100001,0.940358,100.664139,25.75
1546,9/10/2020,6:04:08,8519.4764649,0.9390350000000001,100.612038,25.766666666666666
1547,9/10/2020,6:04:09,8535.246679799999,0.9390350000000001,100.612038,25.783333333333335
1548,9/10/2020,6:04:10,8528.8763673,0.9390350000000001,100.612038,25.8
1549,9/10/2020,6:04:11,8535.7450197,0.9397209999999999,100.559952,25.816666666666666
1550,9/10/2020,6:04:12,8537.7665043,0.9397209999999999,100.559952,25.833333333333332
1551,9/10/2020,6:04:13,8537.2417971,0.93989,100.612038,25.85
1552,9/10/2020,6:04:14,8526.8355471,0.939154,100.559952,25.866666666666667
1553,9/10/2020,6:04:15,8538.104882700001,0.9380280000000001,100.481812,25.883333333333333
1554,9/10/2020,6:04:16,8538.4344726,0.9393299999999999,100.403679,25.9
1555,9/10/2020,6:04:17,8540.464745700001,0.9391649999999999,100.612038,25.916666666666668
1556,9/10/2020,6:04:18,8545.525488,0.9391649999999999,100.612038,25.933333333333334
1557,9/10/2020,6:04:19,8537.8166019,0.938406,100.664139,25.95
1558,9/10/2020,6:04:20,8533.3394529,0.937923,100.664139,25.966666666666665
1559,9/10/2020,6:04:21,8528.8869144,0.937207,100.664139,25.983333333333334
1560,9/10/2020,6:04:22,8520.336914399999,0.9383450000000001,100.612038,26.0
1561,9/10/2020,6:04:23,8518.2591798,0.9287780000000001,100.507866,26.016666666666666
1562,9/10/2020,6:04:24,8532.3287106,0.918709,100.612038,26.033333333333335
1563,9/10/2020,6:04:25,8524.690137000001,0.909169,100.742264,26.05
1564,9/10/2020,6:04:26,8550.166992299999,0.908723,100.794365,26.066666666666666
1565,9/10/2020,6:04:27,8554.277637000001,0.906325,100.846458,26.083333333333332
1566,9/10/2020,6:04:28,8533.7920899,0.906325,100.846458,26.1
1567,9/10/2020,6:04:29,8531.8751952,0.8996959999999999,100.664139,26.116666666666667
1568,9/10/2020,6:04:30,8521.3063476,0.8937290000000001,100.58600600000001,26.133333333333333
1569,9/10/2020,6:04:31,8538.1145505,0.894616,100.507866,26.15
1570,9/10/2020,6:04:32,8528.855273100002,0.896125,100.533897,26.166666666666668
1571,9/10/2020,6:04:33,8525.1761721,0.896125,100.533897,26.183333333333334
1572,9/10/2020,6:04:34,8523.2583981,0.8981120000000001,100.507866,26.2
1573,9/10/2020,6:04:35,8531.017382700002,0.905142,100.638092,26.216666666666665
1574,9/10/2020,6:04:36,8527.5878904,0.908225,100.768311,26.233333333333334
1575,9/10/2020,6:04:37,8527.800585600002,0.92269,100.742264,26.25
1576,9/10/2020,6:04:38,8531.1149418,0.934531,100.58600600000001,26.266666666666666
1577,9/10/2020,6:04:39,8527.8462894,0.940458,100.559952,26.283333333333335
1578,9/10/2020,6:04:40,8535.6404298,0.9357030000000001,100.455772,26.3
1579,9/10/2020,6:04:41,8543.4952149,0.9355690000000001,100.377625,26.316666666666666
1580,9/10/2020,6:04:42,8530.4083005,0.9355690000000001,100.377625,26.333333333333332
1581,9/10/2020,6:04:43,8539.2123048,0.934644,100.533897,26.35
1582,9/10/2020,6:04:44,8527.3075197,0.933328,100.58600600000001,26.366666666666667
1583,9/10/2020,6:04:45,8526.4242192,0.931309,100.612038,26.383333333333333
1584,9/10/2020,6:04:46,8521.163085600001,0.93495,100.612038,26.4
1585,9/10/2020,6:04:47,8525.628808200001,0.939524,100.664139,26.416666666666668
1586,9/10/2020,6:04:48,8544.7274418,0.9394290000000001,100.664139,26.433333333333334
1587,9/10/2020,6:04:49,8537.7084957,0.939175,100.768311,26.45
1588,9/10/2020,6:04:50,8529.747363,0.9395290000000001,100.89852900000001,26.466666666666665
1589,9/10/2020,6:04:51,8542.994238,0.9395290000000001,100.89852900000001,26.483333333333334
1590,9/10/2020,6:04:52,8540.3329101,0.9394299999999999,100.89852900000001,26.5
1591,9/10/2020,6:04:53,8530.028613,0.943498,100.924583,26.516666666666666
1592,9/10/2020,6:04:54,8529.8572269,0.945631,100.846458,26.533333333333335
1593,9/10/2020,6:04:55,8511.6489255,0.9479129999999999,100.82040400000001,26.55
1594,9/10/2020,6:04:56,8532.6231447,0.9602,100.742264,26.566666666666666
1595,9/10/2020,6:04:57,8539.9787106,0.9602,100.742264,26.583333333333332
1596,9/10/2020,6:04:58,8538.3615231,0.9593299999999999,100.768311,26.6
1597,9/10/2020,6:04:59,8526.3521481,0.962715,100.69017,26.616666666666667
1598,9/10/2020,6:05:00,8526.9041019,0.958907,100.664139,26.633333333333333
1599,9/10/2020,6:05:01,8519.1372072,0.963219,100.612038,26.65
1600,9/10/2020,6:05:02,8521.8899418,0.96525,100.638092,26.666666666666668
1601,9/10/2020,6:05:03,8540.018262000001,0.966658,100.58600600000001,26.683333333333334
1602,9/10/2020,6:05:04,8532.082617299999,0.9714969999999999,100.507866,26.7
1603,9/10/2020,6:05:05,8533.0951173,0.972459,100.403679,26.716666666666665
1604,9/10/2020,6:05:06,8514.7989255,0.972459,100.403679,26.733333333333334
1605,9/10/2020,6:05:07,8533.0555668,0.973814,100.481812,26.75
1606,9/10/2020,6:05:08,8526.459375,0.977662,100.533897,26.766666666666666
1607,9/10/2020,6:05:09,8536.2503904,0.9821799999999999,100.533897,26.783333333333335
1608,9/10/2020,6:05:10,8536.456933200001,0.9830270000000001,100.612038,26.8
1609,9/10/2020,6:05:11,8533.2594726,0.9891549999999999,100.507866,26.816666666666666
1610,9/10/2020,6:05:12,8548.0479495,0.9902049999999999,100.507866,26.833333333333332
1611,9/10/2020,6:05:13,8554.5298827,0.992034,100.429733,26.85
1612,9/10/2020,6:05:14,8535.1508793,0.9914879999999999,100.403679,26.866666666666667
1613,9/10/2020,6:05:15,8541.7426755,0.9914879999999999,100.403679,26.883333333333333
1614,9/10/2020,6:05:16,8544.7423827,0.989151,100.481812,26.9
1615,9/10/2020,6:05:17,8541.094922100001,0.9886209999999999,100.612038,26.916666666666668
1616,9/10/2020,6:05:18,8546.0326173,0.986833,100.768311,26.933333333333334
1617,9/10/2020,6:05:19,8546.3815428,0.9820450000000001,100.742264,26.95
1618,9/10/2020,6:05:20,8559.5519529,0.9828450000000001,100.638092,26.966666666666665
1619,9/10/2020,6:05:21,8569.4950197,0.9828450000000001,100.638092,26.983333333333334
1620,9/10/2020,6:05:22,8540.1351558,0.9783719999999999,100.559952,27.0
1621,9/10/2020,6:05:23,8531.0191404,0.984197,100.768311,27.016666666666666
1622,9/10/2020,6:05:24,8532.1081053,0.9797879999999999,100.82040400000001,27.033333333333335
1623,9/10/2020,6:05:25,8542.6215822,0.9766600000000001,100.716225,27.05
1624,9/10/2020,6:05:26,8535.403125,0.9778600000000001,100.742264,27.066666666666666
1625,9/10/2020,6:05:27,8551.7261721,0.9778600000000001,100.742264,27.083333333333332
1626,9/10/2020,6:05:28,8550.5378904,0.9779479999999999,100.794365,27.1
1627,9/10/2020,6:05:29,8551.0520505,0.977087,100.794365,27.116666666666667
1628,9/10/2020,6:05:30,8547.5469726,0.9775879999999999,100.768311,27.133333333333333
1629,9/10/2020,6:05:31,8535.4444332,0.9808870000000001,100.716225,27.15
1630,9/10/2020,6:05:32,8529.7895505,0.979359,100.533897,27.166666666666668
1631,9/10/2020,6:05:33,8550.9448245,0.97925,100.612038,27.183333333333334
1632,9/10/2020,6:05:34,8557.2123048,0.9764,100.638092,27.2
1633,9/10/2020,6:05:35,8560.7569332,0.972498,100.559952,27.216666666666665
1634,9/10/2020,6:05:36,8551.9485351,0.972498,100.559952,27.233333333333334
1635,9/10/2020,6:05:37,8547.1822269,0.968801,100.638092,27.25
1636,9/10/2020,6:05:38,8537.7471678,0.966563,100.612038,27.266666666666666
1637,9/10/2020,6:05:39,8543.8801755,0.961216,100.533897,27.283333333333335
1638,9/10/2020,6:05:40,8536.9605471,0.956585,100.533897,27.3
1639,9/10/2020,6:05:41,8540.9753904,0.94947,100.507866,27.316666666666666
1640,9/10/2020,6:05:42,8552.411719200001,0.9490860000000001,100.533897,27.333333333333332
1641,9/10/2020,6:05:43,8563.5228519,0.9478110000000001,100.533897,27.35
1642,9/10/2020,6:05:44,8553.0041019,0.947466,100.612038,27.366666666666667
1643,9/10/2020,6:05:45,8546.3288082,0.947466,100.612038,27.383333333333333
1644,9/10/2020,6:05:46,8553.0181644,0.945709,100.559952,27.4
1645,9/10/2020,6:05:47,8551.394824500001,0.9473739999999999,100.559952,27.416666666666668
1646,9/10/2020,6:05:48,8546.8341798,0.946943,100.716225,27.433333333333334
1647,9/10/2020,6:05:49,8531.547363,0.947751,100.716225,27.45
1648,9/10/2020,6:05:50,8537.7761721,0.9471579999999999,100.664139,27.466666666666665
1649,9/10/2020,6:05:51,8549.7117192,0.9485629999999999,100.664139,27.483333333333334
1650,9/10/2020,6:05:52,8528.4703125,0.9493309999999999,100.533897,27.5
1651,9/10/2020,6:05:53,8537.3762697,0.949259,100.455772,27.516666666666666
1652,9/10/2020,6:05:54,8524.047655800001,0.9494889999999999,100.612038,27.533333333333335
1653,9/10/2020,6:05:55,8539.7528322,0.946519,100.481812,27.55
1654,9/10/2020,6:05:56,8555.0282226,0.9476899999999999,100.559952,27.566666666666666
1655,9/10/2020,6:05:57,8556.075,0.9481350000000001,100.638092,27.583333333333332
1656,9/10/2020,6:05:58,8541.5791995,0.949664,100.638092,27.6
1657,9/10/2020,6:05:59,8545.983398100001,0.947177,100.638092,27.616666666666667
1658,9/10/2020,6:06:00,8556.349219200001,0.947177,100.638092,27.633333333333333
1659,9/10/2020,6:06:01,8545.9438476,0.946631,100.742264,27.65
1660,9/10/2020,6:06:02,8539.4460942,0.947475,100.846458,27.666666666666668
1661,9/10/2020,6:06:03,8536.9025394,0.94811,100.794365,27.683333333333334
1662,9/10/2020,6:06:04,8537.2576173,0.9496600000000001,100.716225,27.7
1663,9/10/2020,6:06:05,8536.3576173,0.9476120000000001,100.742264,27.716666666666665
1664,9/10/2020,6:06:06,8543.8529298,0.948126,100.768311,27.733333333333334
1665,9/10/2020,6:06:07,8538.372070200001,0.95232,100.69017,27.75
1666,9/10/2020,6:06:08,8560.3025394,0.952714,100.559952,27.766666666666666
1667,9/10/2020,6:06:09,8551.4915043,0.952714,100.559952,27.783333333333335
1668,9/10/2020,6:06:10,8533.6734375,0.955419,100.533897,27.8
1669,9/10/2020,6:06:11,8538.8458005,0.963081,100.559952,27.816666666666666
1670,9/10/2020,6:06:12,8544.137695200001,0.965949,100.664139,27.833333333333332
1671,9/10/2020,6:06:13,8544.668554799999,0.9621569999999999,100.612038,27.85
1672,9/10/2020,6:06:14,8544.5490231,0.964374,100.533897,27.866666666666667
1673,9/10/2020,6:06:15,8542.6549803,0.962492,100.455772,27.883333333333333
1674,9/10/2020,6:06:16,8546.363964900002,0.967194,100.403679,27.9
1675,9/10/2020,6:06:17,8545.0596678,0.9676100000000001,100.455772,27.916666666666668
1676,9/10/2020,6:06:18,8541.0298827,0.9676100000000001,100.455772,27.933333333333334
1677,9/10/2020,6:06:19,8535.047167800001,0.9703360000000001,100.612038,27.95
1678,9/10/2020,6:06:20,8519.967773100001,0.9677129999999999,100.533897,27.966666666666665
1679,9/10/2020,6:06:21,8539.4997072,0.9677129999999999,100.533897,27.983333333333334
1680,9/10/2020,6:06:22,8546.7278322,0.9677129999999999,100.533897,28.0
1681,9/10/2020,6:06:23,8533.7402346,0.946881,100.716225,28.016666666666666
1682,9/10/2020,6:06:24,8539.4258793,0.948049,100.82040400000001,28.033333333333335
1683,9/10/2020,6:06:25,8529.9996096,0.9478709999999999,100.794365,28.05
1684,9/10/2020,6:06:26,8518.2873048,0.951048,100.794365,28.066666666666666
1685,9/10/2020,6:06:27,8540.0059572,0.951048,100.794365,28.083333333333332
1686,9/10/2020,6:06:28,8546.4791019,0.9484940000000001,100.716225,28.1
1687,9/10/2020,6:06:29,8541.4930668,0.9618030000000001,100.638092,28.116666666666667
1688,9/10/2020,6:06:30,8548.1059572,0.972233,100.533897,28.133333333333333
1689,9/10/2020,6:06:31,8542.937988,0.975374,100.638092,28.15
1690,9/10/2020,6:06:32,8564.440429799999,0.9798020000000001,100.846458,28.166666666666668
1691,9/10/2020,6:06:33,8541.4579101,0.9802860000000001,100.872498,28.183333333333334
1692,9/10/2020,6:06:34,8543.30625,0.9812290000000001,100.768311,28.2
1693,9/10/2020,6:06:35,8540.8584957,0.982713,100.768311,28.216666666666665
1694,9/10/2020,6:06:36,8549.8215822,0.982713,100.768311,28.233333333333334
1695,9/10/2020,6:06:37,8542.0907226,0.983036,100.69017,28.25
1696,9/10/2020,6:06:38,8537.036132700001,0.992326,100.533897,28.266666666666666
1697,9/10/2020,6:06:39,8541.567773100001,0.9998809999999999,100.481812,28.283333333333335
1698,9/10/2020,6:06:40,8563.3664058,0.994649,100.533897,28.3
1699,9/10/2020,6:06:41,8557.8670899,1.0056690000000001,100.481812,28.316666666666666
1700,9/10/2020,6:06:42,8547.1242192,1.0135809999999998,100.403679,28.333333333333332
1701,9/10/2020,6:06:43,8538.839648100002,1.017149,100.403679,28.35
1702,9/10/2020,6:06:44,8533.9212894,1.018485,100.403679,28.366666666666667
1703,9/10/2020,6:06:45,8547.532030800001,1.019232,100.533897,28.383333333333333
1704,9/10/2020,6:06:46,8550.955370700001,1.021217,100.638092,28.4
1705,9/10/2020,6:06:47,8549.9244144,1.0199129999999998,100.69017,28.416666666666668
1706,9/10/2020,6:06:48,8546.7128904,1.0192379999999999,100.794365,28.433333333333334
1707,9/10/2020,6:06:49,8516.714062500001,1.020622,100.768311,28.45
1708,9/10/2020,6:06:50,8517.3618168,1.0180770000000001,100.716225,28.466666666666665
1709,9/10/2020,6:06:51,8524.4097654,1.0180770000000001,100.716225,28.483333333333334
1710,9/10/2020,6:06:52,8543.0337894,1.019902,100.716225,28.5
1711,9/10/2020,6:06:53,8525.6305668,1.021148,100.664139,28.516666666666666
1712,9/10/2020,6:06:54,8537.8491207,1.027929,100.794365,28.533333333333335
1713,9/10/2020,6:06:55,8525.0487303,1.034131,100.976677,28.55
1714,9/10/2020,6:06:56,8533.7727543,1.060557,101.002716,28.566666666666666
1715,9/10/2020,6:06:57,8524.363183200001,1.0810600000000001,100.846458,28.583333333333332
1716,9/10/2020,6:06:58,8523.2777346,1.137991,100.846458,28.6
1717,9/10/2020,6:06:59,8543.204297100001,1.245198,101.02877,28.616666666666667
1718,9/10/2020,6:07:00,8522.2836918,1.245198,101.02877,28.633333333333333
1719,9/10/2020,6:07:01,8543.590137000001,1.3312540000000002,101.02877,28.65
1720,9/10/2020,6:07:02,8530.1499024,1.371675,100.872498,28.666666666666668
